,CommitID,Dockerfile,LatestDockerfile,Comment,Date,FirstCommit Date,Deleted Date,RenameList,logIndex
32,7b94c4d3f29cb9d94b6ca4aee43eba8d3cb66410,3.6/Dockerfile,3.6/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-10-14 16:07:28+00:00,2019-02-12 13:08:27-08:00,,3.6/Dockerfile,124
33,341c9d1ec611e8a1bb6e4dc6467155ee67a628e9,3.6/slim/Dockerfile,3.6/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-04-22 07:27:14-07:00,2014-12-19 15:57:27-07:00,,3.6/slim/Dockerfile,56
34,341c9d1ec611e8a1bb6e4dc6467155ee67a628e9,2.7/slim/Dockerfile,2.7/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-04-22 07:27:14-07:00,2014-12-19 15:57:27-07:00,,2.7/slim/Dockerfile,56
35,341c9d1ec611e8a1bb6e4dc6467155ee67a628e9,3.6/Dockerfile,3.6/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-04-22 07:27:14-07:00,2019-02-12 13:08:27-08:00,,3.6/Dockerfile,56
36,341c9d1ec611e8a1bb6e4dc6467155ee67a628e9,Dockerfile-slim.template,Dockerfile-slim.template,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-04-22 07:27:14-07:00,2017-08-24 16:16:04-07:00,,Dockerfile-slim.template,56
37,341c9d1ec611e8a1bb6e4dc6467155ee67a628e9,2.7/Dockerfile,2.7/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-04-22 07:27:14-07:00,2014-12-16 15:36:16-08:00,,2.7/Dockerfile,56
38,341c9d1ec611e8a1bb6e4dc6467155ee67a628e9,Dockerfile.template,Dockerfile.template,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-04-22 07:27:14-07:00,2017-08-24 16:16:04-07:00,,Dockerfile.template,56
39,709d8823acade04e6b67b685311642892e9d582e,Dockerfile-slim.template,Dockerfile-slim.template,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-06-10 14:28:58-07:00,2017-08-24 16:16:04-07:00,,Dockerfile-slim.template,44
40,709d8823acade04e6b67b685311642892e9d582e,3.6/Dockerfile,3.6/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-06-10 14:28:58-07:00,2019-02-12 13:08:27-08:00,,3.6/Dockerfile,44
41,709d8823acade04e6b67b685311642892e9d582e,Dockerfile.template,Dockerfile.template,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-06-10 14:28:58-07:00,2017-08-24 16:16:04-07:00,,Dockerfile.template,44
42,709d8823acade04e6b67b685311642892e9d582e,3.6/slim/Dockerfile,3.6/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-06-10 14:28:58-07:00,2014-12-19 15:57:27-07:00,,3.6/slim/Dockerfile,44
43,709d8823acade04e6b67b685311642892e9d582e,2.7/Dockerfile,2.7/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-06-10 14:28:58-07:00,2014-12-16 15:36:16-08:00,,2.7/Dockerfile,44
